Gene stable ID,RefSeq peptide ID
AT5G23450,NP_851065
AT5G23450,NP_568432
AT5G23450,NP_001331261
AT5G23450,NP_001031929
AT5G23450,NP_001331260
AT1G52050,NP_175617
AT5G24910,NP_001332750
AT5G24910,NP_568463
AT4G03440,NP_001328984
AT4G03440,NP_001328985
AT4G03440,NP_192253
AT1G34320,NP_001322690
AT1G34320,NP_174692
AT5G54370,NP_200248
AT5G03010,NP_195921
AT3G49780,NP_566926
AT5G15110,NP_197015
AT3G14950,NP_001319556
AT2G20310,NP_179621
AT3G23250,NP_001030747
AT3G23250,NP_188966
AT3G56730,NP_001325518
AT3G56730,NP_001190108
AT3G56730,NP_001325517
AT3G56730,NP_191232
AT3G56730,NP_001325519
AT3G56730,NP_001325516
AT2G11773,NP_001118299
AT1G48280,NP_564524
AT1G12170,NP_172681
AT2G42410,NP_001324609
AT2G42410,NP_181770
AT2G42410,NP_001324610
AT5G13050,NP_568284
AT5G13050,NP_001031873
AT5G20420,NP_197542
AT1G49225,NP_001322312
AT5G53870,NP_001332460
AT5G53870,NP_200198
AT4G38330,NP_001328686
AT4G38330,NP_001328688
AT4G38330,NP_001328689
AT4G38330,NP_195546
AT4G38330,NP_001328687
AT3G06690,NP_187325
AT1G01715,NP_001320212
AT1G01715,NP_001320211
AT1G29160,NP_174211
AT5G03310,NP_195951
AT2G34180,NP_180965
AT1G22660,NP_001322488
AT1G22660,NP_173680
AT1G22660,NP_001322489
AT1G22660,NP_973887
AT1G22660,NP_001322490
AT5G62390,NP_201045
AT4G04800,NP_567271
AT1G79410,NP_178059
AT5G20100,NP_197510
AT4G32520,NP_001119098
AT4G32520,NP_567895
AT3G03060,NP_186956
AT3G16525,NP_001325758
AT2G05400,NP_178608
AT2G05400,NP_001118274
AT2G05400,NP_001323545
AT1G75990,NP_177726
AT4G15570,NP_001329007
AT4G15570,NP_001329006
AT4G15570,NP_193292
AT4G15570,NP_001329005
AT1G76770,NP_177803
AT4G33420,NP_567919
AT4G33420,NP_001320124
AT3G31900,NP_189731
AT1G78800,NP_178001
AT1G57560,NP_176068
AT1G57560,NP_001323229
ATCG00700,NP_051086
AT2G42975,NP_850380
AT1G48040,NP_175238
AT1G63400,NP_176529
AT3G21920,NP_188830
AT3G21920,NP_001326238
AT1G32320,NP_174510
AT1G71830,NP_177328
AT2G38750,NP_181409
AT2G38750,NP_001324877
AT4G35820,NP_195307
AT5G45880,NP_568650
AT3G10950,NP_187706
AT3G27590,NP_189396
AT4G27420,NP_194472
AT1G75800,NP_177708
AT1G22260,NP_001321723
AT1G22260,NP_001321722
AT1G22260,NP_173645
AT3G14810,NP_001189895
AT3G14810,NP_188099
AT1G75950,NP_565123
AT1G43730,NP_175039
AT5G48440,NP_001331065
AT5G48440,NP_199655
AT5G48440,NP_974906
AT1G21060,NP_001185051
AT1G21060,NP_564131
AT2G37570,NP_565864
AT2G37570,NP_973625
AT2G20400,NP_001323847
AT2G20400,NP_179630
AT4G38530,NP_195565
AT4G29910,NP_194720
AT4G29910,NP_001328994
AT2G28180,NP_180385
AT1G11330,NP_001320487
AT1G11330,NP_172600
AT1G11330,NP_001184962
AT5G09590,NP_196521
AT4G38230,NP_195536
AT4G38230,NP_001328909
AT4G38230,NP_001190950
AT4G38230,NP_001190949
AT1G77600,NP_001319396
AT1G77600,NP_001185420
AT1G77600,NP_001185421
AT1G68790,NP_177046
AT2G44890,NP_850427
AT2G44890,NP_001189747
AT4G33900,NP_567939
AT1G22860,NP_001319063
AT3G22190,NP_001319617
AT3G22190,NP_001325926
AT3G22190,NP_001189946
AT3G22190,NP_188858
AT1G53200,NP_175728
AT1G53200,NP_974015
AT1G35250,NP_001320227
AT1G35250,NP_001320228
AT1G35250,NP_174759
AT3G48760,NP_190445
AT3G30180,NP_566852
AT2G18490,NP_179439
AT2G18490,NP_001323986
AT4G28397,NP_001078457
AT4G28397,NP_001078456
AT2G46940,NP_182217
AT1G60986,NP_001031213
AT1G52700,NP_001321416
AT1G52700,NP_001319208
AT1G52700,NP_001321417
AT1G52700,NP_001321415
AT1G52700,NP_175679
AT1G52700,NP_001321414
AT1G03980,NP_001322971
AT1G03980,NP_001322970
AT1G03980,NP_171894
AT1G03980,NP_001318916
AT5G51580,NP_199971
AT4G38710,NP_001190956
AT4G38710,NP_195583
AT4G34210,NP_567959
AT3G49170,NP_190486
AT5G48740,NP_199685
AT2G30820,NP_001031449
AT2G30820,NP_180640
AT1G19990,NP_173428
AT1G58936,NP_564739
AT1G58936,NP_564736
AT1G58936,NP_683442
AT1G24320,NP_173842
AT1G24320,NP_001321649
AT3G10720,NP_187683
AT3G10720,NP_566379
AT4G01250,NP_192034
AT4G04080,NP_192317
AT3G29430,NP_189589
AT1G62422,NP_001077759
AT5G05970,NP_196216
AT5G05970,NP_001119176
AT3G27416,NP_001118720
AT3G15930,NP_188214
AT1G53282,NP_001077710
ATCG00560,NP_051074
AT3G26930,NP_189328
AT3G26930,NP_001327583
AT1G67890,NP_001320568
AT1G67890,NP_001077788
AT1G67890,NP_001320569
AT1G67890,NP_564913
AT3G21210,NP_188758
AT2G36560,NP_181195
AT5G01210,NP_195741
AT5G18110,NP_197312
AT1G62410,NP_176431
AT1G13530,NP_172810
AT1G18260,NP_564049
AT1G76210,NP_177748
AT1G34430,NP_174703
AT3G16100,NP_188231
AT1G14460,NP_172898
AT4G27100,NP_194440
AT4G27100,NP_001031730
AT4G35940,NP_001329927
AT4G35940,NP_001329928
AT4G35940,NP_001329926
AT4G35940,NP_001329923
AT4G35940,NP_001190931
AT4G35940,NP_001329924
AT4G35940,NP_195319
AT4G35940,NP_001329925
AT1G61350,NP_564774
AT5G58640,NP_200672
AT5G58640,NP_001032096
AT4G36930,NP_568010
AT1G42440,NP_564480
AT1G12064,NP_001031027
AT5G64590,NP_201264
AT2G30290,NP_001189637
AT2G30290,NP_180588
AT2G26520,NP_565624
AT4G33520,NP_974675
AT4G33520,NP_567924
AT4G33520,NP_001328919
AT4G33520,NP_974676
ATCG00660,NP_051082
AT5G48610,NP_001332320
AT5G48610,NP_001332322
AT5G48610,NP_001332321
AT5G48610,NP_199672
AT5G48610,NP_001332323
AT3G10370,NP_187648
AT2G43745,NP_850401
AT1G06570,NP_001154311
AT1G06570,NP_172144
AT1G55310,NP_001319238
AT1G55310,NP_001031195
AT1G55310,NP_001321066
AT1G55310,NP_001185236
AT1G55310,NP_001321067
AT1G55310,NP_001319239
AT1G55310,NP_564685
AT5G27460,NP_198098
AT3G50660,NP_190635
AT3G50660,NP_001327730
AT3G28070,NP_001325597
AT3G28070,NP_001030788
AT3G28070,NP_974370
AT3G28070,NP_189446
AT3G28070,NP_001325598
AT1G63740,NP_176561
AT1G63740,NP_001322890
AT1G09870,NP_563856
AT4G24220,NP_194153
AT4G24220,NP_001078438
AT2G13440,NP_178974
AT1G17710,NP_001077556
AT1G17710,NP_173213
AT2G44525,NP_566020
AT2G33150,NP_180873
AT1G27200,NP_564272
AT4G31350,NP_194863
AT4G31350,NP_001154280
AT4G31350,NP_001328975
AT4G31350,NP_001328974
AT3G23780,NP_001189957
AT3G23780,NP_189020
AT1G62120,NP_176403
AT5G10010,NP_196563
AT3G53611,NP_001118834
AT5G67450,NP_201546
AT3G43148,NP_001154660
AT2G24480,NP_180024
AT4G40100,NP_195720
AT3G60310,NP_001327463
AT3G60310,NP_001319804
AT3G02400,NP_186889
AT3G02400,NP_001325491
AT1G04770,NP_171969
AT3G53610,NP_001078278
AT3G53610,NP_850696
AT3G53610,NP_190929
AT1G67920,NP_564914
AT2G17740,NP_179365
AT1G09410,NP_172412
AT5G58590,NP_200667
AT2G31425,NP_001031458
AT1G10540,NP_001320848
AT1G10540,NP_172524
AT3G50940,NP_190663
AT5G57110,NP_200521
AT5G57110,NP_001331281
AT5G57110,NP_851200
AT3G61172,NP_001030909
AT4G05475,NP_001190683
AT3G60160,NP_001327770
AT3G60160,NP_001327769
AT3G60160,NP_191575
AT2G01850,NP_178294
AT1G63615,NP_001320754
AT3G54100,NP_190978
AT1G49240,NP_175350
AT3G09270,NP_187538
AT3G01980,NP_186847
AT3G01980,NP_001078091
AT3G01980,NP_001326218
AT3G01980,NP_001078090
AT3G01980,NP_001326217
AT3G01980,NP_850498
AT3G45780,NP_190164
AT3G45780,NP_001030814
AT2G15010,NP_179105
AT1G09240,NP_172395
AT5G10440,NP_001332308
AT5G10440,NP_196606
AT4G36680,NP_195386
AT1G67810,NP_176947
AT1G70850,NP_565003
AT1G70850,NP_001031265
AT1G70850,NP_850976
AT5G05010,NP_001031836
AT5G05010,NP_568147
AT5G06390,NP_196257
AT2G44925,NP_001318426
AT1G56360,NP_176033
AT4G22490,NP_193980
AT3G16840,NP_188307
AT3G16840,NP_001326753
AT4G14500,NP_001154233
AT4G14500,NP_567433
AT3G23560,NP_566730
AT3G23560,NP_001327615
AT3G27680,NP_189405
AT5G01120,NP_195732
AT3G19710,NP_188605
AT1G18835,NP_001077560
AT4G40020,NP_195712
AT5G46050,NP_199417
AT5G46050,NP_001331060
AT5G17480,NP_001318585
AT3G53920,NP_001326036
AT3G53920,NP_190960
AT2G42600,NP_850373
AT2G42600,NP_001324501
AT2G42600,NP_850372
AT4G21850,NP_849418
AT4G21850,NP_567638
AT4G10890,NP_567367
AT4G10890,NP_001328077
AT4G10890,NP_001319897
AT5G11870,NP_001190292
AT5G11870,NP_196748
AT2G39590,NP_181491
AT1G65920,NP_001320309
AT1G65920,NP_176767
AT1G11915,NP_563896
AT1G28440,NP_174166
AT1G01650,NP_001318903
AT1G01650,NP_001030930
AT1G01650,NP_001323100
AT1G01650,NP_171671
AT1G16510,NP_173100
AT4G23493,NP_567684
AT1G25025,NP_173883
AT1G25025,NP_173891
AT1G25025,NP_173887
AT1G53023,NP_001185206
AT1G33440,NP_174610
AT3G50860,NP_001327312
AT3G50860,NP_190655
AT1G74720,NP_177610
AT1G72290,NP_177373
AT5G64500,NP_201255
AT1G53230,NP_001322492
AT1G53230,NP_564624
AT5G06730,NP_196291
AT1G01970,NP_171699
AT1G12860,NP_001320452
AT1G12860,NP_172746
AT1G12860,NP_001320453
AT4G15800,NP_567476
AT2G13985,NP_001323791
ATCG00790,NP_051095
AT3G03490,NP_186999
AT5G53350,NP_568792
AT5G23340,NP_197725
AT5G19880,NP_197488
AT5G37920,NP_198608
AT3G30320,NP_189651
AT2G25990,
AT2G07690,NP_178812
AT2G07690,NP_001189521
AT3G06610,NP_566288
AT4G19260,NP_193661
AT2G07640,NP_178765
AT1G11400,NP_001322144
AT1G11400,NP_001322146
AT1G11400,NP_001031023
AT1G11400,NP_849639
AT1G11400,NP_001322145
AT1G11400,NP_563890
AT4G10650,NP_192803
AT4G37770,NP_195491
AT2G38960,NP_181430
AT2G38960,NP_001189708
AT2G38960,NP_973637
AT1G53705,NP_001185213
AT1G53705,NP_683428
AT3G04110,NP_187061
AT3G04110,NP_001325545
AT3G04110,NP_001325546
AT4G35110,NP_001329327
AT4G35110,NP_849495
AT4G35110,NP_195237
AT4G35110,NP_001329328
AT4G35110,NP_001078494
AT4G35110,NP_001119119
AT3G57800,NP_850745
AT3G57800,NP_567057
AT1G75560,NP_001077828
AT1G75560,NP_565112
AT5G45480,NP_199361
AT5G20990,NP_001332397
AT5G20990,NP_001332398
AT5G20990,NP_197599
AT3G20480,NP_001327104
AT3G20480,NP_566663
AT3G20480,NP_001189941
AT3G20480,NP_001327103
AT3G20480,NP_001327105
AT1G56225,NP_001322033
AT3G52190,NP_566961
AT2G43570,NP_181885
AT5G10300,NP_001332228
AT5G10300,NP_196592
AT5G03530,NP_568121
AT5G03530,NP_001332165
AT5G50375,NP_001331972
AT5G50375,NP_568727
AT5G50375,NP_001190504
AT3G47090,NP_190293
AT5G22990,NP_197690
AT1G27290,NP_564274
AT1G27290,NP_001077602
AT4G01830,NP_001329375
AT4G01830,NP_192092
AT4G19480,NP_193683
AT5G45360,NP_568643
AT2G40760,NP_565940
AT5G47220,NP_199533
AT1G16740,NP_173118
AT3G26395,NP_001326681
AT5G64900,NP_569001
AT4G20735,NP_001329386
AT2G18150,NP_179407
AT1G64060,NP_564821
AT2G29260,NP_180489
AT5G06620,NP_196280
AT5G06620,NP_001331184
AT4G37590,NP_568030
AT4G18290,NP_193563
AT4G18290,NP_001329801
AT1G15470,NP_001320699
AT1G15470,NP_563978
AT1G01800,NP_563635
AT1G01800,NP_001077442
AT1G27260,NP_174045
AT2G47580,NP_182280
AT1G30560,NP_174344
AT4G31630,NP_194891
AT3G62230,NP_191782
AT3G49910,NP_190560
AT1G41830,NP_564479
AT1G31490,NP_174434
AT2G26580,NP_850080
AT2G26580,NP_850081
AT4G17440,NP_193474
AT4G17440,NP_001119000
AT4G17440,NP_001328526
AT4G17440,NP_001328527
AT5G25195,NP_001330472
AT3G25011,NP_001319639
AT1G34490,NP_174708
AT1G08440,NP_172320
AT5G13440,NP_196848
AT1G04440,NP_171939
AT2G32415,NP_850189
AT2G32415,NP_001323729
AT2G32415,NP_001189656
AT5G58250,NP_200633
AT2G25565,NP_180127
AT3G45760,NP_001190016
AT3G45760,NP_190162
AT3G17227,NP_001326658
AT2G05752,NP_671782
AT4G24130,NP_194144
AT5G16030,NP_001330659
AT5G16030,NP_568324
AT5G16030,NP_001330660
AT5G16030,NP_001119233
AT5G16030,NP_001031889
AT5G21970,NP_001331314
AT5G21970,NP_680185
AT3G62000,NP_001190157
AT3G62000,NP_191759
AT3G05630,NP_187214
AT1G49520,NP_175375
AT1G44608,NP_175093
AT2G30150,NP_180576
AT2G30150,NP_001323694
AT3G27060,NP_189342
AT5G52010,NP_200014
AT1G54370,NP_175839
AT5G37000,NP_001318682
AT2G36710,NP_181209
AT5G19310,NP_001330405
AT5G19310,NP_197432
AT1G12600,NP_172720
AT2G32380,NP_565742
AT5G16390,NP_974789
AT5G16390,NP_197143
AT2G07360,NP_178746
AT2G07360,NP_001189515
AT4G01850,NP_001078345
AT4G01850,NP_192094
AT3G12570,NP_566427
AT3G12570,NP_974294
AT3G12570,NP_850571
AT3G12570,NP_001030681
AT1G74920,NP_565094
AT1G74920,NP_001185399
AT1G08150,NP_172294
AT3G06240,NP_566277
AT5G38740,NP_198690
AT4G14620,NP_193198
AT4G17270,NP_193460
AT1G36100,NP_174843
AT5G66950,NP_201496
AT3G02820,NP_186931
AT3G02820,NP_001327085
AT4G36660,NP_195384
AT5G03600,NP_001331535
AT5G03600,NP_001318471
AT3G06930,NP_187349
AT3G06930,NP_850528
AT4G25590,NP_001329121
AT4G25590,NP_194289
AT4G38170,NP_195530
AT3G62540,NP_191813
AT5G19025,NP_001190335
AT5G19025,NP_001330658
AT4G21895,NP_001320027
AT4G21895,NP_001119023
AT2G40080,NP_565922
AT2G04790,NP_001324521
AT2G04790,NP_001324522
AT2G04790,NP_001324526
AT2G04790,NP_001324530
AT2G04790,NP_001324525
AT2G04790,NP_001324531
AT2G04790,NP_001324527
AT2G04790,NP_001324523
AT2G04790,NP_001031320
AT2G04790,NP_001077879
AT2G04790,NP_001324524
AT2G04790,NP_001324528
AT2G04790,NP_001324520
AT2G04790,NP_178556
AT2G04790,NP_001324529
AT2G04790,NP_973419
AT3G22460,NP_001326025
AT3G22460,NP_188885
AT1G77080,NP_001321573
AT1G77080,NP_001321575
AT1G77080,NP_850979
AT1G77080,NP_850980
AT1G77080,NP_177833
AT1G77080,NP_974160
AT1G77080,NP_001321576
AT1G77080,NP_001321571
AT1G77080,NP_001321570
AT1G77080,NP_001321572
AT1G77080,NP_001321574
AT5G05090,NP_196128
AT3G13229,NP_683561
AT4G34620,NP_195188
AT2G25482,NP_001077959
AT5G62480,NP_568954
AT5G62480,NP_851249
AT5G62480,NP_001329956
AT5G01430,NP_190511
AT5G01430,NP_001327134
AT5G01430,NP_195763
AT5G01430,NP_001327135
AT5G01430,NP_001190200
AT1G15610,NP_001185005
AT1G15610,NP_173014
AT5G51310,NP_199944
AT2G19350,NP_565449
AT1G56050,NP_176001
AT1G55365,NP_001319241
AT5G12910,NP_196795
AT2G07695,
AT1G15130,NP_172965
AT5G67260,NP_001331659
AT5G67260,NP_201527
AT4G02715,NP_680565
AT4G02715,NP_001319851
AT3G57640,NP_191323
AT3G06190,NP_974236
AT3G06190,NP_001326822
AT3G06190,NP_566275
AT3G06190,NP_001326823
AT3G06190,NP_001326821
AT1G26220,NP_173946
AT5G26260,NP_568483
AT5G24400,NP_568445
AT3G14430,NP_566488
AT4G10070,NP_001319890
AT1G48720,NP_001319176
AT4G12470,NP_192984
AT2G42960,NP_001325100
AT2G42960,NP_001318408
AT2G42960,NP_181825
AT2G42960,NP_001325098
AT2G42960,NP_001325099
AT5G40150,NP_198831
AT4G26170,NP_194347
AT1G09932,NP_001321471
AT1G09932,NP_001077500
AT1G09932,NP_001321470
AT1G09932,NP_849628
AT1G49420,NP_175367
AT5G59865,NP_001331799
AT3G22050,NP_188843
AT2G29870,NP_180548
AT5G65710,NP_201372
AT1G15670,NP_563979
AT3G45200,NP_190106
AT2G46600,NP_566082
AT4G31405,NP_001328057
AT4G31405,NP_001328056
AT4G03110,
AT4G03110,NP_001329301
AT4G03110,NP_567249
AT4G03110,NP_849294
AT1G78895,NP_565194
AT1G15460,NP_001322449
AT1G15460,NP_001322448
AT1G15460,NP_001319010
AT1G15460,NP_172999
AT3G49240,NP_190493
ATMG00410,NP_085503
ATMG00410,NP_178810
AT1G22530,NP_001320685
AT1G22530,NP_173669
AT4G09860,NP_192724
AT3G49680,NP_566923
AT3G49680,NP_001118802
AT2G15260,NP_179128
AT5G45760,NP_974892
AT5G45760,NP_568648
AT4G10640,NP_192802
AT4G29035,NP_001078467
AT2G21080,NP_179704
AT3G27310,NP_566815
AT1G05780,NP_172069
AT3G44763,
AT4G00700,NP_191979
AT4G00700,NP_001328213
AT2G35615,NP_850251
AT1G17840,NP_173226
AT1G18080,NP_173248
AT5G53540,NP_200166
AT1G66970,NP_001321449
AT1G66970,NP_176869
AT1G66970,NP_001185333
AT4G28080,NP_194537
AT3G51850,NP_001326349
AT3G51850,NP_190753
AT3G51850,NP_001326348
AT4G35080,NP_974685
AT4G35080,NP_001190919
AT4G35080,NP_567976
AT4G19210,NP_193656
AT5G60030,NP_001332313
AT5G60030,NP_200811
AT5G60030,NP_001332314
AT4G00660,NP_849535
AT4G00660,NP_191975
AT1G47265,NP_001117442
AT1G25280,NP_001117353
AT1G25280,NP_973909
AT1G25280,NP_173899
AT1G48000,NP_564519
AT3G13780,NP_187992
AT2G35770,NP_181120
AT2G02390,NP_001325193
AT2G02390,NP_973400
AT2G02390,NP_849926
AT2G02390,NP_178344
AT3G50510,NP_001319720
AT3G50510,NP_190620
AT3G19160,NP_188547
AT3G18291,NP_001118654
AT1G53330,NP_175740
AT1G53330,NP_001321837
AT4G22820,NP_974594
AT4G22820,NP_194013
AT1G62700,NP_176457
AT1G62700,NP_001319296
AT1G20135,NP_001117318
AT1G64650,NP_001077772
AT1G64650,NP_176646
AT1G61562,NP_001322613
AT3G56060,NP_567032
AT4G33660,NP_567932
AT1G23210,NP_173735
AT1G49320,NP_175357
AT1G66400,NP_564874
AT1G58280,NP_176124
AT1G58280,NP_001185263
AT1G58280,NP_849826
AT1G58280,NP_001154435
AT1G01060,NP_001320628
AT1G01060,NP_001184882
AT1G01060,NP_171614
AT1G01060,NP_001030924
AT1G01060,NP_001320629
AT1G01060,NP_001320627
AT1G01060,NP_849568
AT1G01060,NP_001077437
AT2G01780,NP_178287
AT2G25735,NP_565608
AT5G57035,NP_680448
AT5G21070,NP_197606
AT1G53010,NP_175709
AT5G43380,NP_001032000
AT5G43380,NP_851123
AT5G43380,NP_568625
AT5G15340,NP_197038
AT5G58320,NP_001032095
AT5G58320,NP_851213
AT5G58320,NP_001318828
AT5G58320,NP_200640
AT5G58320,NP_001332489
AT4G36940,NP_195412
AT5G23900,NP_197778
AT4G14070,NP_193143
AT1G60320,NP_176236
AT2G25409,NP_001118383
AT2G07777,NP_973438
AT5G49590,NP_199770
AT3G23510,NP_188993
AT1G65300,NP_176709
AT5G42223,NP_001031994
AT5G35480,NP_001331310
AT5G35480,NP_198398
AT5G19090,NP_850851
AT5G19090,NP_001331474
AT5G19090,NP_001331475
AT5G19090,NP_001154719
AT5G19090,NP_197410
AT4G34700,NP_567970
AT2G29320,NP_180493
AT2G29320,NP_001323919
AT2G29320,NP_001323918
AT4G29750,NP_001329382
AT4G29750,NP_194704
AT3G30222,NP_001118740
AT2G46470,NP_182170
AT5G08030,NP_196420
AT5G08030,NP_001331075
AT3G27030,NP_189339
AT1G24280,NP_173838
AT5G19315,NP_001031903
AT2G35080,NP_181053
AT2G35080,NP_001154552
AT1G71696,NP_974126
AT1G71696,NP_177314
AT4G36900,NP_195408
AT4G26070,NP_001328189
AT4G26070,NP_194337
AT4G26070,NP_849446
AT4G26070,NP_974619
AT4G26070,NP_001328190
AT5G58730,NP_200681
AT4G34135,NP_567954
AT4G34135,NP_849492
AT1G09690,NP_563849
AT1G09690,NP_563847
AT1G14780,NP_172931
AT5G18680,NP_001330131
AT5G18680,NP_197369
AT1G03120,NP_001322421
AT1G03120,NP_171811
AT5G37310,NP_198547
AT5G37310,NP_001330448
AT1G31000,NP_174386
AT1G26665,NP_564254
AT1G26665,NP_973916
AT5G34881,NP_680320
AT5G22700,NP_001332573
AT5G22700,NP_001318621
AT5G22700,NP_001332574
AT5G22700,NP_001332571
AT5G22700,NP_001332575
AT5G22700,NP_001332572
AT2G47930,NP_566114
AT5G13140,NP_196818
AT1G51380,NP_175549
AT1G51380,NP_001322292
AT1G51380,NP_001322293
AT1G51380,NP_001322294
AT4G21323,NP_567624
AT5G42460,NP_199061
AT1G37150,NP_001320615
AT1G37150,NP_001320614
AT1G37150,NP_001320613
AT1G37150,NP_001320616
AT1G37150,NP_850958
AT1G37150,NP_850956
AT1G37150,NP_174903
AT1G37150,NP_001320617
AT1G37150,NP_850957
AT1G05310,NP_172023
AT5G58130,NP_200621
AT4G14600,NP_567434
AT2G36630,NP_850267
AT5G39365,NP_001031984
AT5G59930,NP_001332205
AT5G59930,NP_200801
AT2G27860,NP_180353
AT2G32850,NP_565756
AT2G32850,NP_850199
AT3G09470,NP_850546
AT5G65020,NP_201307
AT5G65020,NP_001154798
AT4G30120,NP_194741
AT4G30120,NP_001328455
AT1G43130,NP_564483
AT1G43130,NP_001321430
AT1G43130,NP_001321431
AT5G48420,NP_199653
AT5G43745,NP_568628
AT3G47590,NP_001327598
AT3G47590,NP_190343
AT3G46355,NP_001327918
AT5G38392,NP_001330761
AT3G04240,NP_001326045
AT3G04240,NP_187074
AT1G04110,NP_563701
AT5G06920,NP_196309
AT3G21890,NP_188827
AT3G49070,NP_190476
AT3G49070,NP_001326284
AT3G62420,NP_191801
AT4G16515,NP_001328305
AT4G16515,NP_567503
AT1G13620,NP_001322540
AT1G13620,NP_172819
AT5G53320,NP_200144
AT3G13000,NP_001327605
AT3G13000,NP_974297
AT3G13000,NP_187906
AT1G24440,NP_001322323
AT1G24440,NP_564218
AT1G01440,NP_171651
AT1G66200,NP_001031240
AT1G66200,NP_001185327
AT1G66200,NP_176794
AT2G18530,NP_179443
AT2G01008,NP_001189491
AT2G39060,NP_181439
AT1G09900,NP_172461
AT5G63050,NP_201110
AT5G63050,NP_001190603
AT5G53570,NP_001154777
AT5G53570,NP_200169
AT2G34670,NP_181014
AT2G34670,NP_001189676
AT1G14455,NP_001117287
AT3G48208,NP_001319708
AT5G23730,NP_568435
AT2G35310,NP_181074
AT1G01630,NP_171669
AT3G15950,NP_001326808
AT3G15950,NP_001326809
AT3G15950,NP_001030708
AT3G15950,NP_001326807
AT3G15950,NP_188216
AT1G20440,NP_173468
AT3G02160,NP_001325701
AT3G02160,NP_186865
AT1G77460,NP_177870
AT1G77460,NP_001322685
AT1G77460,NP_001319395
AT1G77460,NP_001185419
AT2G32150,NP_565738
AT2G32150,NP_001325314
AT2G32150,NP_001325315
AT1G65040,NP_001077774
AT1G65040,NP_176684
AT1G65040,NP_001322004
AT1G65040,NP_001322006
AT1G65040,NP_001322005
AT1G65040,NP_849843
AT5G41790,NP_198994
AT5G41790,NP_001330520
AT5G16880,NP_850833
AT5G16880,NP_197190
AT5G16880,NP_001331679
AT5G16880,NP_850834
AT1G71430,NP_565016
AT3G24500,NP_001189962
AT3G24500,NP_189093
AT5G53060,NP_200118
AT5G53060,NP_001330551
AT5G53060,NP_001190526
AT5G01750,NP_850751
AT5G01750,NP_568095
AT5G03830,NP_001318475
AT5G03830,NP_001330821
AT5G03830,NP_196003
AT3G32960,NP_189785
AT2G17010,NP_001318236
AT2G17010,NP_001323613
AT1G18790,NP_173314
AT5G08290,NP_196446
AT5G08290,NP_001331247
AT5G46420,NP_568663
AT1G14830,NP_172936
AT5G62340,NP_201040
AT1G11990,NP_001322356
AT1G11990,NP_172663
AT3G05710,NP_566256
AT3G05710,NP_850519
AT5G64760,NP_001032142
AT5G64760,NP_001332553
AT5G64760,NP_568994
AT5G46450,NP_001332185
AT5G46450,NP_199457
AT5G46450,NP_001332184
AT4G12920,NP_193028
AT1G77750,NP_177898
AT3G59010,NP_191460
AT3G57460,NP_001319781
AT5G49510,NP_001032045
AT5G49510,NP_199762
AT4G00752,NP_680549
AT2G34030,NP_180950
AT1G52620,NP_175671
AT3G29060,NP_189549
AT4G19060,NP_193641
AT5G67380,NP_201539
AT5G67380,NP_001032165
AT5G56560,
AT5G56560,NP_200467
AT5G56560,NP_001331780
AT3G54310,NP_190999
AT3G14310,NP_188048
AT2G22155,NP_001077941
AT5G46877,NP_001032023
AT1G52930,NP_564618
AT2G40670,NP_001189722
AT2G40670,NP_181599
AT5G03230,NP_195943
AT3G25420,NP_001319641
AT1G21430,NP_173564
AT5G40050,NP_198821
AT3G12480,NP_187854
AT4G15080,NP_001328372
AT4G15080,NP_193244
AT2G36440,NP_181185
AT2G18700,NP_179460
AT1G48060,NP_001319170
AT2G20463,NP_001031378
AT2G01021,NP_001118243
AT1G58270,NP_564729
AT5G58120,NP_200620
AT2G13422,NP_001118310
AT1G64790,NP_001322207
