Gene stable ID,TAIR Gene Name ID
AT4G01060,ETC3
AT2G30420,ETC2
AT1G01380,ETC1
AT1G12980,ESR1
AT5G01400,ESP4
AT1G32490,ESP3
AT1G73840,ESP1
AT1G54040,ESP
AT4G22970,ESP
AT3G14210,ESM1
AT1G08920,ESL1
AT3G55990,ESK1
AT4G15880,ESD4
AT1G20900,ESC
AT1G49880,Erv1
AT1G04310,ERS2
AT2G40940,ERS1
AT2G38960,ERO2
AT3G07100,ERMO2
AT5G07180,ERL2
AT5G62230,ERL1
AT1G80350,ERH3
AT1G10030,ERG28
AT5G44210,ERF9
AT5G47230,ERF5
AT1G50640,ERF3
AT1G28360,ERF12
AT5G50080,ERF110
AT1G28370,ERF11
AT5G61600,ERF104
AT1G03800,ERF10
AT3G26618,ERF1-3
AT1G12920,ERF1-2
AT5G47880,ERF1-1
AT3G23240,ERF1
AT2G17840,ERD7
AT1G08930,ERD6
AT3G30775,ERD5
AT1G30360,ERD4
AT4G19120,ERD3
AT3G25040,ERD2B
AT1G56410,ERD2
AT2G41430,ERD15
AT1G76180,ERD14
AT5G51070,ERD1
AT3G05210,ERCC1
AT5G40280,ERA1
AT5G17400,ER-ANT1
AT2G26330,ER
AT5G67160,EPS1
AT1G18330,EPR1
AT1G34245,EPF2
AT2G20875,EPF1
AT3G55830,EPC1
AT4G23170,EP1
AT5G58550,EOL2
AT4G02680,EOL1
AT4G05120,ENT3
AT1G70330,ENT1
AT2G13540,ENS
AT4G31820,ENP
AT3G20570,ENODL9
AT1G64640,ENODL8
AT1G79800,ENODL7
AT1G48940,ENODL6
AT3G18590,ENODL5
AT4G32490,ENODL4
AT4G28365,ENODL3
AT1G17800,ENODL22
AT5G14345,ENODL21
AT2G27035,ENODL20
AT4G27520,ENODL2
AT4G12880,ENODL19
AT1G08500,ENODL18
AT5G15350,ENODL17
AT3G01070,ENODL16
AT4G31840,ENODL15
AT2G25060,ENODL14
AT5G25090,ENODL13
AT4G30590,ENODL12
AT2G23990,ENODL11
AT5G57920,ENODL10
AT5G53870,ENODL1
AT2G29560,ENOC
AT1G74030,ENO1
AT5G17170,ENH1
AT4G21600,ENDO5
AT4G21585,ENDO4
AT4G21590,ENDO3
AT1G68290,ENDO 2
AT3G17668,ENA
AT5G07280,EMS1
AT5G51230,EMF2
AT5G11530,EMF1
AT2G21800,EME1A
AT5G27270,EMB976
AT2G01860,EMB975
AT2G03050,EMB93
AT5G41480,EMB9
AT1G30610,EMB88
AT5G22800,EMB86
AT1G55350,EMB80
AT1G63700,EMB71
AT5G53860,EMB64
AT5G40480,EMB3012
AT5G13010,EMB3011
AT5G10360,EMB3010
AT5G23940,EMB3009
AT5G39750,EMB3008
AT5G18820,EMB3007
AT4G19350,EMB3006
AT3G06350,EMB3004
AT1G34430,EMB3003
AT2G43650,EMB2777
AT5G15540,EMB2773
AT5G05560,EMB2771
AT3G13200,EMB2769
AT3G02660,emb2768
AT2G45000,EMB2766
AT2G38770,EMB2765
AT2G17510,EMB2763
AT2G17250,EMB2762
AT2G04842,EMB2761
AT5G63050,EMB2759
AT4G33990,EMB2758
AT4G29860,EMB2757
AT1G34550,EMB2756
AT4G36630,EMB2754
AT1G80410,EMB2753
AT4G29660,EMB2752
AT3G06430,EMB2750
AT5G63420,emb2746
AT5G39710,EMB2745
AT5G39680,EMB2744
AT3G20400,EMB2743
AT3G12670,emb2742
AT4G14590,emb2739
AT3G12080,emb2738
AT5G53860,emb2737
AT5G06240,emb2735
AT5G19820,emb2734
AT1G32490,EMB2733
AT5G55940,emb2731
AT5G02250,EMB2730
AT3G20440,EMB2729
AT4G29060,emb2726
AT1G20200,EMB2719
AT5G18570,EMB269
AT5G37630,EMB2656
AT2G41720,EMB2654
AT1G24340,EMB260
AT1G70070,EMB25
AT5G67570,EMB246
AT3G04340,emb2458
AT3G18290,EMB2454
AT4G39620,EMB2453
AT2G18510,emb2444
AT3G48470,EMB2423
AT1G08840,emb2411
AT2G25660,emb2410
AT5G60540,EMB2407
AT5G02190,EMB24
AT1G05190,emb2394
AT1G02780,emb2386
AT4G04350,EMB2369
AT2G18020,EMB2296
AT2G31530,EMB2289
AT1G30610,EMB2279
AT4G21130,EMB2271
AT3G49170,EMB2261
AT5G16715,EMB2247
AT2G21710,EMB2219
AT1G79490,EMB2217
AT1G22090,emb2204
AT5G10330,EMB2196
AT1G48175,emb2191
AT1G75350,emb2184
AT3G04400,emb2171
AT1G21390,emb2170
AT5G19620,EMB213
AT5G09900,EMB2107
AT3G16290,EMB2083
AT3G29290,emb2076
AT5G66055,EMB2036
AT5G24400,EMB2024
AT3G05680,EMB2016
AT1G10510,emb2004
AT2G22870,EMB2001
AT2G28880,emb1997
AT3G07430,emb1990
AT3G07060,emb1974
AT1G21690,EMB1968
AT3G54350,emb1967
AT4G28210,emb1923
AT4G20060,EMB1895
AT5G08170,EMB1873
AT3G18390,EMB1865
AT3G49240,emb1796
AT1G76060,EMB1793
AT5G56930,emb1789
AT5G03800,EMB175
AT4G10760,EMB1706
AT5G22370,EMB1705
AT3G61780,emb1703
AT5G62990,emb1692
AT4G09980,EMB1691
AT1G67440,emb1688
AT1G04635,EMB1687
AT1G58210,EMB1674
AT5G27720,emb1644
AT3G55620,emb1624
AT2G34780,EMB1611
AT5G27740,EMB161
AT5G66055,EMB16
AT2G03150,emb1579
AT1G79560,EMB156
AT2G37920,emb1513
AT1G20960,emb1507
AT1G78630,emb1473
AT5G37510,EMB1467
AT1G06150,EMB1444
AT5G49930,emb1441
AT1G80260,emb1427
AT1G08260,EMB142
AT4G21190,emb1417
AT4G24270,EMB140
AT5G40160,EMB139
AT2G31340,emb1381
AT5G21140,emb1379
AT4G26500,EMB1374
AT2G26060,emb1345
AT1G56200,emb1303
AT4G23250,EMB1290
AT5G48230,EMB1276
AT1G49510,emb1273
AT3G18110,EMB1270
AT5G23880,EMB1265
AT5G17710,EMB1241
AT1G60170,emb1220
AT5G22640,emb1211
AT2G26830,emb1187
AT1G48850,EMB1144
AT5G26742,emb1138
AT1G79350,EMB1135
AT1G49400,emb1129
AT3G48930,EMB1080
AT1G43710,emb1075
AT2G45330,emb1067
AT4G32400,EMB104
AT4G26300,emb1027
AT4G20090,EMB1025
AT5G50280,EMB1006
AT4G10090,ELP6
AT1G49540,ELP2
AT5G48090,ELP1
AT1G12090,ELP
AT5G50320,ELO3
AT5G13680,ELO2
AT3G11220,ELO1
AT5G22350,ELM1
AT4G14690,ELIP2
AT3G22840,ELIP1
AT4G37990,ELI3-2
AT4G37980,ELI3-1
AT5G16260,ELF9
AT2G06210,ELF8
AT1G79730,ELF7
AT5G04240,ELF6
AT5G62640,ELF5
AT1G17455,ELF4-L4
AT2G06255,ELF4-L3
AT1G72630,ELF4-L2
AT2G29950,ELF4-L1
AT2G40080,ELF4
AT2G25930,ELF3
AT3G08550,ELD1
AT5G13860,ELC-Like
AT3G12400,ELC
AT5G57090,EIR1
AT3G04580,EIN4
AT3G20770,EIN3
AT5G03280,EIN2
AT1G73730,EIL3
AT5G21120,EIL2
AT2G27050,EIL1
AT2G24050,eIFiso4G2
AT5G57870,eIFiso4G1
AT3G60240,EIF4G
AT1G29590,eIF4E3
AT4G18040,EIF4E
AT1G13020,EIF4B2
AT3G26400,EIF4B1
AT3G13920,EIF4A1
AT3G19760,EIF4A-III
AT1G54270,EIF4A-2
AT4G33250,EIF3K
AT5G06000,EIF3G2
AT3G11400,EIF3G1
AT3G57290,EIF3E
AT3G56150,EIF3C
AT5G25780,EIF3B-2
AT4G11420,EIF3A
AT1G04170,EIF2 GAMMA
AT5G20920,EIF2 BETA
AT5G05470,EIF2 ALPHA
AT2G39990,EIF2
AT1G13950,EIF-5A
AT4G02440,EID1
AT5G09410,EICBP.B
AT5G05740,EGY2
AT5G35220,EGY1
AT1G63650,EGL3
AT1G77300,EFS
AT5G20480,EFR
AT1G05010,EFE
AT2G19560,EER5
AT1G17440,EER4
AT2G41070,EEL
AT4G39030,EDS5
AT1G74710,EDS16
AT3G48090,EDS1
AT4G19040,EDR2
AT1G08720,EDR1
AT5G55390,EDM2
AT3G63060,EDL3
AT5G39360,EDL2
AT5G15440,EDL1
AT3G25730,EDF3
AT2G44190,EDE1
AT3G48110,EDD1
AT4G34200,EDA9
AT3G56990,EDA7
AT3G23440,EDA6
AT3G03650,EDA5
AT5G52460,EDA41
AT4G37890,EDA40
AT2G48140,EDA4
AT4G33050,EDA39
AT4G14040,EDA38
AT4G05440,EDA35
AT4G00140,EDA34
AT3G62210,EDA32
AT3G10000,EDA31
AT3G03810,EDA30
AT2G34860,EDA3
AT1G72440,EDA25
AT1G70540,EDA24
AT5G44700,EDA23
AT4G13235,EDA21
AT2G18080,EDA2
AT2G34920,EDA18
AT1G61140,EDA16
AT3G60360,EDA14
AT2G35950,EDA12
AT1G55420,EDA11
AT1G01960,EDA10
AT1G59680,EDA1
AT1G27960,ECT9
AT1G79270,ECT8
AT1G48110,ECT7
AT3G17330,ECT6
AT3G13060,ECT5
AT1G55500,ECT4
AT5G61020,ECT3
AT3G13460,ECT2
AT1G09810,ECT11
AT5G58190,ECT10
AT3G03950,ECT1
AT1G31580,ECS1
AT5G19180,ECR1
AT1G60550,ECHID
AT4G16210,ECHIA
AT1G76150,ECH2
AT1G10130,ECA3
AT4G00900,ECA2
AT1G07810,ECA1
AT1G71220,EBS1
AT4G22140,EBS
AT5G25350,EBF2
AT2G25490,EBF1
AT1G47870,E2FC
AT2G36010,E2F3
AT5G22220,E2F1
AT5G08000,E13L3
AT1G18100,E12A11
AT4G21330,DYT1
AT1G28330,DYL1
AT5G62790,DXR
AT5G11380,DXPS3
AT3G21500,DXPS1
AT1G50430,DWF5
AT3G50660,DWF4
AT3G19820,DWF1
AT1G76260,DWA2
AT2G19430,DWA1
AT3G55515,DVL8
AT1G68825,DVL5
AT1G67265,DVL3
AT3G23637,DVL21
AT3G14362,DVL19
AT4G13395,DVL10
AT3G46940,DUT1
AT5G44480,DUR
AT1G64570,DUO3
AT3G60460,DUO1
AT5G23780,DUF9
AT5G23770,DUF8
AT3G62300,DUF7
AT2G47230,DUF6
AT2G47220,DUF5
AT4G25640,DTX35
AT1G79760,DTA4
AT2G45830,DTA2
AT1G64750,DSS1(I)
AT3G23610,DSPTP1
AT2G17200,DSK2
AT1G20340,DRT112
AT1G30480,DRT111
AT3G04880,DRT102
AT5G18070,DRT101
AT3G12610,DRT100
AT1G80710,DRS1
AT1G53140,DRP5A
AT1G60500,DRP4C
AT1G60530,DRP4A
AT2G14120,DRP3B
AT4G33650,DRP3A
AT1G24590,DRNL
AT3G17310,DRM3
AT5G14620,DRM2
AT1G28330,DRM1
AT5G15380,DRM1
AT1G13870,DRL1
AT4G35420,DRL1
AT2G30580,DRIP2
AT1G06770,DRIP1
AT3G01540,DRH1
AT2G40340,DREB2C
AT3G11020,DREB2B
AT5G05410,DREB2A
AT1G21910,DREB26
AT4G25480,DREB1A
AT2G38340,DREB19
AT2G16390,DRD1
AT5G41070,DRB5
AT3G62800,DRB4
AT3G26932,DRB3
AT2G28380,DRB2
AT1G27980,DPL1
AT2G40840,DPE2
AT5G64860,DPE1
AT3G44460,DPBF2
AT5G03415,DPB
AT5G02470,DPA
AT1G13290,DOT5
AT4G18750,DOT4
AT5G10250,DOT3
AT5G16780,DOT2
AT2G36120,DOT1
AT2G31470,DOR
AT2G36800,DOGT1
AT5G45830,DOG1
AT4G38000,DOF4.7
AT5G25480,DNMT2
AT3G19140,DNF
AT5G15410,DND1
AT4G14140,DMT2
AT3G49250,DMS3
AT5G24530,DMR6
AT4G28485,DMP7
AT3G21550,DMP2
AT3G21520,DMP1
AT4G34060,DML3
AT3G10010,DML2
AT2G36490,DML1
AT5G04560,DME
AT5G42080,DL1
AT5G64280,DiT2.2
AT5G12860,DiT1
AT1G13180,DIS1
AT5G48485,DIR1
AT1G67070,DIN9
AT3G13450,DIN4
AT3G60140,DIN2
AT3G49620,DIN11
AT5G20250,DIN10
AT5G09470,DIC3
AT4G24570,DIC2
AT4G33510,DHS2
AT4G39980,DHS1
AT5G05920,DHS
AT2G45440,DHDPS2
AT3G60880,DHDPS
AT5G16710,DHAR3
AT1G75270,DHAR2
AT1G19570,DHAR1
AT5G12290,DGS1
AT5G66680,DGL1
AT1G05800,DGL
AT4G28130,DGK6
AT2G20900,DGK5
AT5G07920,DGK1
AT4G00550,DGD2
AT3G11670,DGD1
AT5G42800,DFR
AT4G03400,DFL2
AT3G09090,DEX1
AT1G12840,DET3
AT2G38050,DET2
AT4G10180,DET1
AT5G28030,DES1
AT4G04930,DES-1-LIKE
AT4G04860,DER2.2
AT4G21810,DER2.1
AT4G29330,DER1
AT1G70910,DEP
AT3G20210,DELTA-VPE
AT3G16240,DELTA-TIP
AT5G46180,DELTA-OAT
AT1G48760,delta-ADR
AT3G01330,DEL3
AT5G14960,DEL2
AT3G48160,DEL1
AT1G55350,DEK1
AT5G40200,DegP9
AT5G39830,DEGP8
AT3G03380,DegP7
AT1G51150,DegP6
AT1G65640,DegP4
AT1G65630,DegP3
AT2G47940,DEGP2
AT5G40560,DegP13
AT3G16550,DEGP12
AT3G16540,DegP11
AT5G36950,DegP10
AT3G27925,DEGP1
AT4G18370,DEG5
AT1G28320,DEG15
AT1G14620,DECOY
AT2G23340,DEAR3
AT5G67190,DEAR2
AT5G66750,DDM1
AT3G20550,DDL
AT1G63030,ddf2
AT1G12610,DDF1
AT5G58760,DDB2
AT4G21100,DDB1B
AT4G05420,DDB1A
AT1G22015,DD46
AT1G45190,DD18
AT1G52970,DD11
AT5G64290,DCT
AT5G45330,DCP5-L
AT1G26110,DCP5
AT5G13570,DCP2
AT1G08370,DCP1
AT5G20320,DCL4
AT3G43920,DCL3
AT3G03300,DCL2
AT1G01040,DCL1
AT4G31160,DCAF1
AT5G66610,DAR7
AT5G66620,DAR6
AT5G66630,DAR5
AT5G66640,DAR3
AT2G39830,DAR2
AT1G63900,DAL1
AT2G46590,DAG2
AT3G61850,DAG1
AT2G35520,DAD2
AT2G44810,DAD1
AT1G19270,DA1
AT5G47750,D6PKL2
AT4G26610,D6PKL1
AT5G55910,D6PK
AT1G48420,D-CDES
AT2G40140,CZF1
AT4G10040,CYTC-2
AT1G22840,CYTC-1
AT2G39770,CYT1
AT5G28020,CYSD2
AT3G61440,CYSC1
AT1G74550,CYP98A9
AT1G74540,CYP98A8
AT2G40890,CYP98A3
AT4G15110,CYP97B3
AT1G31800,CYP97A3
AT4G39480,CYP96A9
AT1G47620,CYP96A8
AT2G21910,CYP96A5
AT5G52320,CYP96A4
AT1G65340,CYP96A3
AT4G32170,CYP96A2
AT1G66030,CYP96A14P
AT5G02900,CYP96A13
AT4G39510,CYP96A12
AT4G39500,CYP96A11
AT4G39490,CYP96A10
AT2G23180,CYP96A1
AT3G56630,CYP94D2
AT1G34540,CYP94D1
AT2G27690,CYP94C1
AT3G48520,CYP94B3
AT3G01900,CYP94B2
AT5G63450,CYP94B1
AT5G06900,CYP93D1
AT4G37430,CYP91A2
AT3G13730,CYP90D1
AT3G03470,CYP89A9
AT1G64930,CYP89A7
AT1G64940,CYP89A6
AT1G64950,CYP89A5
AT5G61320,CYP89A3
AT1G64900,CYP89A2
AT1G05160,CYP88A3
AT1G12740,CYP87A2
AT1G13150,CYP86C4
AT1G13140,CYP86C3
AT3G26125,CYP86C2
AT1G24540,CYP86C1
AT5G23190,CYP86B1
AT2G45970,CYP86A8
AT1G63710,CYP86A7
AT1G01600,CYP86A4
AT4G00360,CYP86A2
AT5G58860,CYP86A1
AT3G30180,CYP85A2
AT4G31500,CYP83B1
AT4G13770,CYP83A1
AT3G25180,CYP82G1
AT2G25160,CYP82F1
AT4G31940,CYP82C4
AT4G31950,CYP82C3
AT4G31970,CYP82C2
AT5G10600,CYP81K2
AT5G10610,CYP81K1
AT4G37310,CYP81H1
AT5G67310,CYP81G1
AT4G37410,CYP81F4
AT4G37400,CYP81F3
AT5G57220,CYP81F2
AT4G37370,CYP81D8
AT2G23190,CYP81D7
AT2G23220,CYP81D6
AT4G37320,CYP81D5
AT4G37330,CYP81D4
AT4G37340,CYP81D3
AT4G37360,CYP81D2
AT5G36220,CYP81D1
AT3G28740,CYP81D1
AT1G16400,CYP79F2
AT1G16410,CYP79F1
AT1G58260,CYP79C2
AT1G79370,CYP79C1
AT2G22330,CYP79B3
AT4G39950,CYP79B2
AT5G35920,CYP79A4P
AT5G35917,CYP79A3P
AT5G05260,CYP79A2
AT3G61880,CYP78A9
AT1G01190,CYP78A8
AT5G09970,CYP78A7
AT2G46660,CYP78A6
AT1G13710,CYP78A5
AT1G74110,CYP78A10
AT1G11600,CYP77B1
AT5G04630,CYP77A9
AT3G10570,CYP77A6
AT3G18270,CYP77A5P
AT5G04660,CYP77A4
AT3G52970,CYP76G1
AT3G61040,CYP76C7
AT1G33720,CYP76C6
AT1G33730,CYP76C5
AT2G45550,CYP76C4
AT2G45580,CYP76C3
AT2G45570,CYP76C2
AT2G45560,CYP76C1
AT1G67110,CYP735A2
AT5G38450,CYP735A1
AT1G17060,CYP72C1
AT3G14630,CYP72A9
AT3G14620,CYP72A8
AT3G14610,CYP72A7
AT3G14690,CYP72A15
AT3G14680,CYP72A14
AT3G14660,CYP72A13
AT3G14650,CYP72A11
AT3G14640,CYP72A10
AT5G14400,CYP724A1
AT1G19630,CYP722A1
AT1G75130,CYP721A1
AT2G02580,CYP71B9
AT5G35715,CYP71B8
AT1G13110,CYP71B7
AT2G24180,CYP71B6
AT3G53280,CYP71B5
AT3G26280,CYP71B4
AT3G44250,CYP71B38
AT3G26330,CYP71B37
AT3G26320,CYP71B36
AT3G26310,CYP71B35
AT3G26300,CYP71B34
AT3G53305,CYP71B32
AT3G53300,CYP71B31
AT3G53290,CYP71B30P
AT3G26220,CYP71B3
AT1G13100,CYP71B29
AT1G13090,CYP71B28
AT3G26290,CYP71B26
AT3G26270,CYP71B25
AT3G26230,CYP71B24
AT3G26210,CYP71B23
AT3G26200,CYP71B22
AT3G26190,CYP71B21
AT3G26180,CYP71B20
AT1G13080,CYP71B2
AT3G26170,CYP71B19
AT3G26160,CYP71B17
AT3G26150,CYP71B16
AT5G25180,CYP71B14
AT5G25140,CYP71B13
AT5G25130,CYP71B12
AT5G25120,CYP71B11
AT5G57260,CYP71B10
AT4G20235,CYP71A28
AT4G20240,CYP71A27
AT3G48270,CYP71A26
AT3G48280,CYP71A25
AT3G48290,CYP71A24
AT3G48300,CYP71A23
AT3G48310,CYP71A22
AT3G48320,CYP71A21
AT4G13310,CYP71A20
AT4G13290,CYP71A19
AT1G11610,CYP71A18
AT5G42590,CYP71A16
AT5G24950,CYP71A15
AT5G24960,CYP71A14
AT2G30770,CYP71A13
AT2G30750,CYP71A12
AT2G42850,CYP718
AT5G36140,CYP716A2
AT5G36110,CYP716A1
AT5G52400,CYP715A1
AT5G24900,CYP714A2
AT5G24910,CYP714A1
AT5G06905,CYP712A2
AT2G42250,CYP712A1
AT2G26170,CYP711A1
AT2G28860,CYP710A4
AT2G28850,CYP710A3
AT2G34490,CYP710A2
AT2G34500,CYP710A1
AT3G44600,CYP71
AT4G27710,CYP709B3
AT2G46950,CYP709B2
AT2G46960,CYP709B1
AT1G78490,CYP708A3
AT5G48000,CYP708A2
AT1G55940,CYP708A1
AT3G19270,CYP707A4
AT5G45340,CYP707A3
AT2G29090,CYP707A2
AT4G19230,CYP707A1
AT4G12330,CYP706A7
AT4G12320,CYP706A6
AT4G12310,CYP706A5
AT4G12300,CYP706A4
AT5G44620,CYP706A3
AT4G22710,CYP706A2
AT4G22690,CYP706A1
AT2G27010,CYP705A9
AT2G27000,CYP705A8
AT2G05180,CYP705A6
AT5G47990,CYP705A5
AT4G15380,CYP705A4
AT3G20960,CYP705A33
AT3G20950,CYP705A32
AT3G20940,CYP705A30
AT4G15360,CYP705A3
AT3G20935,CYP705A28
AT1G50520,CYP705A27
AT1G50560,CYP705A25
AT1G28430,CYP705A24
AT3G20140,CYP705A23
AT3G20130,CYP705A22
AT3G20120,CYP705A21
AT3G20110,CYP705A20
AT4G15350,CYP705A2
AT3G20100,CYP705A19
AT3G20090,CYP705A18
AT3G20080,CYP705A15
AT2G14100,CYP705A13
AT5G42580,CYP705A12
AT4G15330,CYP705A1
AT1G69500,CYP704B1
AT2G45510,CYP704A2
AT2G44890,CYP704A1
AT1G01280,CYP703A2
AT3G30290,CYP702A8
AT4G15396,CYP702A6
AT4G15393,CYP702A5
AT4G15310,CYP702A3
AT4G15300,CYP702A2
AT1G65670,CYP702A1
AT1G11680,CYP51G1
AT2G29960,CYP5
AT3G01480,CYP38
AT5G13120,CYP20-2
AT3G19220,CYO1
AT3G23490,CYN
AT5G13690,CYL1
AT4G19600,CYCT1;4
AT1G27630,CYCT1;3
AT4G19560,CYCT1;2
AT1G35440,CYCT1;1
AT5G07450,CYCP4;3
AT5G61650,CYCP4;2
AT2G44740,CYCP4;1
AT3G60550,CYCP3;2
AT2G45080,cycp3;1
AT3G21870,CYCP2;1
AT3G63120,CYCP1;1
AT2G01905,CYCJ18
AT5G27620,CYCH;1
AT5G02110,CYCD7;1
AT4G03270,CYCD6;1
AT4G37630,CYCD5;1
AT5G10440,CYCD4;2
AT5G65420,CYCD4;1
AT3G50070,CYCD3;3
AT5G67260,CYCD3;2
AT4G34160,CYCD3;1
AT2G22490,CYCD2;1
AT1G70210,CYCD1;1
AT1G16330,CYCB3;1
AT1G76310,CYCB2;4
AT1G20610,CYCB2;3
AT4G35620,CYCB2;2
AT2G17620,CYCB2;1
AT1G34460,CYCB1;5
AT2G26760,CYCB1;4
AT3G11520,CYCB1;3
AT1G47230,CYCA3;4
AT1G47220,CYCA3;3
AT1G47210,CYCA3;2
AT5G43080,CYCA3;1
AT1G80370,CYCA2;4
AT1G15570,CYCA2;3
AT5G25380,CYCA2;1
AT1G44110,CYCA1;1
AT5G11300,CYC3B
AT5G06150,CYC1BAT
AT4G37490,CYC1
AT2G28910,CXIP4
AT2G38270,CXIP2
AT3G54900,CXIP1
AT3G22120,CWLP
AT1G59620,CW9
AT1G59520,CW7
AT1G59650,CW14
AT1G05470,CVP2
AT2G32010,CVL1
AT2G33740,CUTA
AT1G68530,CUT1
AT5G46210,CUL4
AT1G69670,CUL3B
AT1G26830,CUL3A
AT1G02980,CUL2
AT4G02570,CUL1
AT5G33320,CUE1
AT1G76420,CUC3
AT5G53950,CUC2
AT3G15170,CUC1
AT5G03730,CTR1
AT3G16920,CTL2
AT4G31400,CTF7
AT2G29720,CTF2B
AT2G35660,CTF2A
AT1G04730,CTF18
AT4G09680,CTC1
AT4G17090,CT-BMY
AT3G60100,CSY5
AT2G42790,CSY3
AT3G58750,CSY2
AT3G58740,CSY1
AT1G17760,CSTF77
AT1G71800,CSTF64
AT3G48560,CSR1
AT3G63140,CSP41A
AT4G26430,CSN6B
AT5G56280,CSN6A
AT1G71230,CSN5B
AT1G22920,CSN5A
AT3G03050,CSLD3
AT1G67840,CSK
AT2G22125,CSI1
AT4G36020,CSDP1
AT5G18100,CSD3
AT2G28190,CSD2
AT1G08830,CSD1
AT5G17880,CSA1
AT3G03630,CS26
AT5G24850,CRY3
AT1G04400,CRY2
AT4G08920,CRY1
AT4G28520,CRU3
AT1G03880,CRU2
AT1G06820,CRTISO
AT1G08450,CRT3
AT1G09210,CRT1b
AT1G56340,CRT1
AT4G36290,CRT1
AT5G16180,CRS1
AT5G39210,CRR7
AT2G47910,CRR6
AT2G45350,CRR4
AT2G01590,CRR3
AT1G59720,CRR28
AT1G70760,CRR23
AT1G11290,CRR22
AT5G55740,CRR21
AT3G46790,CRR2
AT5G52100,crr1
AT4G00450,CRP
AT5G15730,CRLK2
AT5G54590,CRLK1
AT5G51020,CRL
AT4G23160,CRK8
AT4G23150,CRK7
AT4G23140,CRK6
AT4G23130,CRK5
AT5G40380,CRK42
AT4G00970,CRK41
AT4G04570,CRK40
AT3G45860,CRK4
AT4G04540,CRK39
AT4G04510,CRK38
AT4G04500,CRK37
AT4G04490,CRK36
AT4G11530,CRK34
AT4G11490,CRK33
AT4G11480,CRK32
AT4G11470,CRK31
AT4G11460,CRK30
AT1G70530,CRK3
AT4G21410,CRK29
AT4G21400,CRK28
AT4G21230,CRK27
AT4G38830,CRK26
AT4G05200,CRK25
AT4G23320,CRK24
AT4G23310,CRK23
AT4G23300,CRK22
AT4G23290,CRK21
AT4G23280,CRK20
AT1G70520,CRK2
AT4G23270,CRK19
AT4G23260,CRK18
AT4G23240,CRK16
AT4G23230,CRK15
AT4G23220,CRK14
AT4G23210,CRK13
AT4G23200,CRK12
AT4G23190,CRK11
AT4G23180,CRK10
AT2G41140,CRK1
AT4G01710,CRK
AT3G50530,CRK
AT3G61630,CRF6
AT2G46310,CRF5
AT4G27950,CRF4
AT5G53290,CRF3
AT4G23750,CRF2
AT4G11140,CRF1
AT3G56940,CRD1
AT2G11520,CRCK3
AT4G00330,CRCK2
AT5G58940,CRCK1
AT1G69180,CRC
AT1G09340,CRB
AT5G44120,CRA1
AT2G04030,CR88
AT2G04530,CPZ
AT2G31280,CPUORF7
AT5G03190,CPUORF47
AT1G61010,CPSF73-I
AT1G30460,CPSF30
AT5G51660,CPSF160
AT5G64930,CPR5
AT4G12560,CPR30
AT1G55490,CPN60B
AT2G28000,CPN60A
AT5G20720,CPN20
AT1G14980,CPN10
AT5G58003,CPL4
AT2G33540,CPL3
AT5G01270,CPL2
AT4G21670,CPL1
AT3G20410,CPK9
AT5G12480,CPK7
AT2G17290,CPK6
AT4G35310,CPK5
AT4G09570,CPK4
AT5G19360,CPK34
AT1G50700,CPK33
AT3G57530,CPK32
AT4G04695,CPK31
AT1G74740,CPK30
AT1G76040,CPK29
AT5G66210,CPK28
AT4G04700,CPK27
AT4G38230,CPK26
AT2G35890,CPK25
AT2G31500,CPK24
AT4G04740,CPK23
AT4G04710,CPK22
AT4G04720,CPK21
AT2G38910,CPK20
AT3G10660,CPK2
AT1G61950,CPK19
AT4G36070,CPK18
AT5G12180,CPK17
AT2G17890,CPK16
AT4G21940,CPK15
AT2G41860,CPK14
AT3G51850,CPK13
AT5G04870,CPK1
AT5G50375,CPI1
AT5G49910,CPHSC70-2EAT SHOCK PROTEIN 70-2
AT4G24280,cpHsc70-1
AT2G45770,CPFTSY
AT5G05690,CPD
AT2G46410,CPC
AT1G64720,CP5
AT3G52380,CP33
AT5G50250,CP31B
AT3G53460,CP29
AT1G76560,CP12-3
AT3G62410,CP12-2
AT2G47400,CP12-1
AT4G36880,CP1
AT1G22450,COX6B
ATMG00730,COX3
ATMG00160,COX2
AT1G69750,COX19-2
AT5G56090,COX15
AT2G44520,COX10
ATMG01360,COX1
AT4G34580,COW1
AT2G20120,COV1
AT2G44050,COS1
AT4G23600,CORI3
AT5G52310,COR78
AT1G20440,COR47
AT1G29395,COR414-TM1
AT3G50830,COR413-PM2
AT2G15970,COR413-PM1
AT1G29390,COR314-TM2
AT5G42900,COR27
AT2G42530,COR15B
AT2G42540,COR15A
AT5G20650,COPT5
AT2G37925,COPT4
AT5G59040,COPT3
AT3G46900,COPT2
AT5G59030,COPT1
AT4G14110,COP9
AT5G42970,COP8
AT5G14250,COP13
AT2G32950,COP1
AT4G35600,CONNEXIN 32
AT3G07650,COL9
AT2G24790,COL3
AT3G02380,COL2
AT5G15850,COL1
AT2G39940,COI1
AT3G16860,COBL8
AT1G09790,COBL6
AT5G60950,COBL5
AT5G15630,COBL4
AT3G29810,COBL2
AT4G27110,COBL11
AT3G20580,COBL10
AT3G02210,COBL1
AT5G60920,COB
ATMG00220,COB
AT5G15840,CO
AT4G10100,CNX7
AT5G55130,CNX5
AT1G01290,CNX3
AT2G31955,CNX2
AT5G61790,CNX1
AT5G27420,CNI1
